zcta5ce20,county_name,cbsa_name
45780,Athens,"Athens, OH"
45742,Athens,"Athens, OH"
45701,Athens,"Athens, OH"
45761,Athens,"Athens, OH"
45735,Athens,"Athens, OH"
45732,Athens,"Athens, OH"
45778,Athens,"Athens, OH"
43728,Athens,"Athens, OH"
45719,Athens,"Athens, OH"
45723,Athens,"Athens, OH"
45740,Athens,"Athens, OH"
73645,Beckham,"Elk City, OK"
73627,Beckham,"Elk City, OK"
73673,Beckham,"Elk City, OK"
73666,Beckham,"Elk City, OK"
73644,Beckham,"Elk City, OK"
73668,Beckham,"Elk City, OK"
73662,Beckham,"Elk City, OK"
97054,Columbia,"Portland-Vancouver-Hillsboro, OR-WA"
97048,Columbia,"Portland-Vancouver-Hillsboro, OR-WA"
97056,Columbia,"Portland-Vancouver-Hillsboro, OR-WA"
97053,Columbia,"Portland-Vancouver-Hillsboro, OR-WA"
97231,Columbia,"Portland-Vancouver-Hillsboro, OR-WA"
97064,Columbia,"Portland-Vancouver-Hillsboro, OR-WA"
97018,Columbia,"Portland-Vancouver-Hillsboro, OR-WA"
97016,Columbia,"Portland-Vancouver-Hillsboro, OR-WA"
97051,Columbia,"Portland-Vancouver-Hillsboro, OR-WA"
02894,Washington,"Providence-Warwick, RI-MA"
02807,Washington,"Providence-Warwick, RI-MA"
02881,Washington,"Providence-Warwick, RI-MA"
02892,Washington,"Providence-Warwick, RI-MA"
02812,Washington,"Providence-Warwick, RI-MA"
02875,Washington,"Providence-Warwick, RI-MA"
02852,Washington,"Providence-Warwick, RI-MA"
02833,Washington,"Providence-Warwick, RI-MA"
02813,Washington,"Providence-Warwick, RI-MA"
02822,Washington,"Providence-Warwick, RI-MA"
02874,Washington,"Providence-Warwick, RI-MA"
02804,Washington,"Providence-Warwick, RI-MA"
02882,Washington,"Providence-Warwick, RI-MA"
02808,Washington,"Providence-Warwick, RI-MA"
02891,Washington,"Providence-Warwick, RI-MA"
02898,Washington,"Providence-Warwick, RI-MA"
02879,Washington,"Providence-Warwick, RI-MA"
02836,Washington,"Providence-Warwick, RI-MA"
02873,Washington,"Providence-Warwick, RI-MA"
02832,Washington,"Providence-Warwick, RI-MA"
37882,Blount,"Knoxville, TN"
37886,Blount,"Knoxville, TN"
37853,Blount,"Knoxville, TN"
37865,Blount,"Knoxville, TN"
37737,Blount,"Knoxville, TN"
37701,Blount,"Knoxville, TN"
37801,Blount,"Knoxville, TN"
37777,Blount,"Knoxville, TN"
37804,Blount,"Knoxville, TN"
37803,Blount,"Knoxville, TN"
37920,Blount,"Knoxville, TN"
37742,Blount,"Knoxville, TN"
37878,Blount,"Knoxville, TN"
76360,Archer,"Wichita Falls, TX"
76366,Archer,"Wichita Falls, TX"
76308,Archer,"Wichita Falls, TX"
76302,Archer,"Wichita Falls, TX"
76389,Archer,"Wichita Falls, TX"
76310,Archer,"Wichita Falls, TX"
76351,Archer,"Wichita Falls, TX"
76374,Archer,"Wichita Falls, TX"
76370,Archer,"Wichita Falls, TX"
76379,Archer,"Wichita Falls, TX"
22967,Amherst,"Lynchburg, VA"
24521,Amherst,"Lynchburg, VA"
24572,Amherst,"Lynchburg, VA"
24574,Amherst,"Lynchburg, VA"
24526,Amherst,"Lynchburg, VA"
24595,Amherst,"Lynchburg, VA"
22922,Amherst,"Lynchburg, VA"
24553,Amherst,"Lynchburg, VA"
24483,Amherst,"Lynchburg, VA"
98357,Clallam,"Port Angeles, WA"
98362,Clallam,"Port Angeles, WA"
98326,Clallam,"Port Angeles, WA"
98331,Clallam,"Port Angeles, WA"
98350,Clallam,"Port Angeles, WA"
98363,Clallam,"Port Angeles, WA"
98381,Clallam,"Port Angeles, WA"
98382,Clallam,"Port Angeles, WA"
98305,Clallam,"Port Angeles, WA"
26035,Brooke,"Weirton-Steubenville, WV-OH"
26075,Brooke,"Weirton-Steubenville, WV-OH"
26058,Brooke,"Weirton-Steubenville, WV-OH"
26062,Brooke,"Weirton-Steubenville, WV-OH"
26030,Brooke,"Weirton-Steubenville, WV-OH"
26037,Brooke,"Weirton-Steubenville, WV-OH"
26032,Brooke,"Weirton-Steubenville, WV-OH"
26003,Brooke,"Weirton-Steubenville, WV-OH"
26070,Brooke,"Weirton-Steubenville, WV-OH"
54155,Brown,"Green Bay, WI"
54217,Brown,"Green Bay, WI"
54180,Brown,"Green Bay, WI"
54303,Brown,"Green Bay, WI"
54110,Brown,"Green Bay, WI"
54311,Brown,"Green Bay, WI"
54165,Brown,"Green Bay, WI"
54229,Brown,"Green Bay, WI"
54208,Brown,"Green Bay, WI"
54302,Brown,"Green Bay, WI"
54130,Brown,"Green Bay, WI"
54313,Brown,"Green Bay, WI"
54126,Brown,"Green Bay, WI"
54162,Brown,"Green Bay, WI"
54173,Brown,"Green Bay, WI"
54304,Brown,"Green Bay, WI"
54115,Brown,"Green Bay, WI"
54301,Brown,"Green Bay, WI"
54307,Brown,"Green Bay, WI"
00705,Aibonito,"San Juan-Bayamón-Caguas, PR"
00786,Aibonito,"San Juan-Bayamón-Caguas, PR"
33326,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33306,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33305,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33069,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33327,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33332,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33312,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33316,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33029,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33441,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33064,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33062,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33067,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33322,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33325,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33388,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33022,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33065,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33324,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33328,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33063,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33066,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33313,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33304,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33334,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33308,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33319,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33317,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33028,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33025,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33019,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33026,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33315,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33076,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33442,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33024,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33330,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33004,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33331,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33060,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33073,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33311,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33301,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33021,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33009,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33314,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33020,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33023,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33027,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33321,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33071,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33068,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33309,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33351,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
33323,Broward,"Miami-Fort Lauderdale-West Palm Beach, FL"
83236,Bingham,"Blackfoot, ID"
83221,Bingham,"Blackfoot, ID"
83210,Bingham,"Blackfoot, ID"
83277,Bingham,"Blackfoot, ID"
83262,Bingham,"Blackfoot, ID"
83274,Bingham,"Blackfoot, ID"
83402,Bingham,"Blackfoot, ID"
83203,Bingham,"Blackfoot, ID"
83218,Bingham,"Blackfoot, ID"
83202,Bingham,"Blackfoot, ID"
83215,Bingham,"Blackfoot, ID"
83211,Bingham,"Blackfoot, ID"
61346,Bureau,"Ottawa, IL"
61349,Bureau,"Ottawa, IL"
61362,Bureau,"Ottawa, IL"
61359,Bureau,"Ottawa, IL"
61329,Bureau,"Ottawa, IL"
61374,Bureau,"Ottawa, IL"
61337,Bureau,"Ottawa, IL"
61560,Bureau,"Ottawa, IL"
61368,Bureau,"Ottawa, IL"
61322,Bureau,"Ottawa, IL"
61379,Bureau,"Ottawa, IL"
61317,Bureau,"Ottawa, IL"
61361,Bureau,"Ottawa, IL"
61342,Bureau,"Ottawa, IL"
61314,Bureau,"Ottawa, IL"
61330,Bureau,"Ottawa, IL"
61345,Bureau,"Ottawa, IL"
61421,Bureau,"Ottawa, IL"
61283,Bureau,"Ottawa, IL"
61338,Bureau,"Ottawa, IL"
61344,Bureau,"Ottawa, IL"
61312,Bureau,"Ottawa, IL"
61354,Bureau,"Ottawa, IL"
61315,Bureau,"Ottawa, IL"
61537,Bureau,"Ottawa, IL"
61323,Bureau,"Ottawa, IL"
61320,Bureau,"Ottawa, IL"
61376,Bureau,"Ottawa, IL"
61328,Bureau,"Ottawa, IL"
61443,Bureau,"Ottawa, IL"
61356,Bureau,"Ottawa, IL"
47933,Boone,"Indianapolis-Carmel-Greenwood, IN"
46069,Boone,"Indianapolis-Carmel-Greenwood, IN"
47968,Boone,"Indianapolis-Carmel-Greenwood, IN"
46071,Boone,"Indianapolis-Carmel-Greenwood, IN"
46147,Boone,"Indianapolis-Carmel-Greenwood, IN"
46268,Boone,"Indianapolis-Carmel-Greenwood, IN"
46052,Boone,"Indianapolis-Carmel-Greenwood, IN"
46035,Boone,"Indianapolis-Carmel-Greenwood, IN"
46112,Boone,"Indianapolis-Carmel-Greenwood, IN"
46077,Boone,"Indianapolis-Carmel-Greenwood, IN"
46102,Boone,"Indianapolis-Carmel-Greenwood, IN"
46075,Boone,"Indianapolis-Carmel-Greenwood, IN"
46050,Boone,"Indianapolis-Carmel-Greenwood, IN"
52346,Benton,"Cedar Rapids, IA"
52213,Benton,"Cedar Rapids, IA"
52315,Benton,"Cedar Rapids, IA"
52257,Benton,"Cedar Rapids, IA"
52324,Benton,"Cedar Rapids, IA"
52354,Benton,"Cedar Rapids, IA"
52225,Benton,"Cedar Rapids, IA"
52206,Benton,"Cedar Rapids, IA"
52210,Benton,"Cedar Rapids, IA"
52352,Benton,"Cedar Rapids, IA"
50651,Benton,"Cedar Rapids, IA"
52349,Benton,"Cedar Rapids, IA"
52301,Benton,"Cedar Rapids, IA"
52313,Benton,"Cedar Rapids, IA"
52229,Benton,"Cedar Rapids, IA"
52208,Benton,"Cedar Rapids, IA"
52249,Benton,"Cedar Rapids, IA"
52224,Benton,"Cedar Rapids, IA"
52332,Benton,"Cedar Rapids, IA"
52351,Benton,"Cedar Rapids, IA"
52228,Benton,"Cedar Rapids, IA"
52209,Benton,"Cedar Rapids, IA"
52345,Benton,"Cedar Rapids, IA"
52318,Benton,"Cedar Rapids, IA"
40374,Bath,"Mount Sterling, KY"
40371,Bath,"Mount Sterling, KY"
40353,Bath,"Mount Sterling, KY"
40311,Bath,"Mount Sterling, KY"
40360,Bath,"Mount Sterling, KY"
40334,Bath,"Mount Sterling, KY"
40358,Bath,"Mount Sterling, KY"
40346,Bath,"Mount Sterling, KY"
70652,Beauregard,"DeRidder, LA"
70633,Beauregard,"DeRidder, LA"
70662,Beauregard,"DeRidder, LA"
70637,Beauregard,"DeRidder, LA"
70653,Beauregard,"DeRidder, LA"
70661,Beauregard,"DeRidder, LA"
70657,Beauregard,"DeRidder, LA"
70660,Beauregard,"DeRidder, LA"
70634,Beauregard,"DeRidder, LA"
04265,Kennebec,"Augusta-Waterville, ME"
04352,Kennebec,"Augusta-Waterville, ME"
04346,Kennebec,"Augusta-Waterville, ME"
04918,Kennebec,"Augusta-Waterville, ME"
04363,Kennebec,"Augusta-Waterville, ME"
04345,Kennebec,"Augusta-Waterville, ME"
04355,Kennebec,"Augusta-Waterville, ME"
04284,Kennebec,"Augusta-Waterville, ME"
04988,Kennebec,"Augusta-Waterville, ME"
04359,Kennebec,"Augusta-Waterville, ME"
04259,Kennebec,"Augusta-Waterville, ME"
04344,Kennebec,"Augusta-Waterville, ME"
04910,Kennebec,"Augusta-Waterville, ME"
04901,Kennebec,"Augusta-Waterville, ME"
04350,Kennebec,"Augusta-Waterville, ME"
04364,Kennebec,"Augusta-Waterville, ME"
04963,Kennebec,"Augusta-Waterville, ME"
04917,Kennebec,"Augusta-Waterville, ME"
04349,Kennebec,"Augusta-Waterville, ME"
04927,Kennebec,"Augusta-Waterville, ME"
04347,Kennebec,"Augusta-Waterville, ME"
04989,Kennebec,"Augusta-Waterville, ME"
04358,Kennebec,"Augusta-Waterville, ME"
04360,Kennebec,"Augusta-Waterville, ME"
04926,Kennebec,"Augusta-Waterville, ME"
04351,Kennebec,"Augusta-Waterville, ME"
04330,Kennebec,"Augusta-Waterville, ME"
01354,Franklin,"Greenfield, MA"
01339,Franklin,"Greenfield, MA"
01367,Franklin,"Greenfield, MA"
01379,Franklin,"Greenfield, MA"
01364,Franklin,"Greenfield, MA"
01376,Franklin,"Greenfield, MA"
01093,Franklin,"Greenfield, MA"
01301,Franklin,"Greenfield, MA"
01072,Franklin,"Greenfield, MA"
01331,Franklin,"Greenfield, MA"
01344,Franklin,"Greenfield, MA"
01380,Franklin,"Greenfield, MA"
01373,Franklin,"Greenfield, MA"
01350,Franklin,"Greenfield, MA"
01346,Franklin,"Greenfield, MA"
01096,Franklin,"Greenfield, MA"
01375,Franklin,"Greenfield, MA"
01355,Franklin,"Greenfield, MA"
01370,Franklin,"Greenfield, MA"
01337,Franklin,"Greenfield, MA"
01341,Franklin,"Greenfield, MA"
01054,Franklin,"Greenfield, MA"
01002,Franklin,"Greenfield, MA"
01330,Franklin,"Greenfield, MA"
01039,Franklin,"Greenfield, MA"
01378,Franklin,"Greenfield, MA"
01340,Franklin,"Greenfield, MA"
01351,Franklin,"Greenfield, MA"
01349,Franklin,"Greenfield, MA"
01338,Franklin,"Greenfield, MA"
01347,Franklin,"Greenfield, MA"
01360,Franklin,"Greenfield, MA"
01342,Franklin,"Greenfield, MA"
38773,Bolivar,"Cleveland, MS"
38732,Bolivar,"Cleveland, MS"
38725,Bolivar,"Cleveland, MS"
38764,Bolivar,"Cleveland, MS"
38759,Bolivar,"Cleveland, MS"
38720,Bolivar,"Cleveland, MS"
38733,Bolivar,"Cleveland, MS"
38726,Bolivar,"Cleveland, MS"
38703,Bolivar,"Cleveland, MS"
38614,Bolivar,"Cleveland, MS"
38774,Bolivar,"Cleveland, MS"
38762,Bolivar,"Cleveland, MS"
38740,Bolivar,"Cleveland, MS"
38730,Bolivar,"Cleveland, MS"
38772,Bolivar,"Cleveland, MS"
38746,Bolivar,"Cleveland, MS"
38769,Bolivar,"Cleveland, MS"
38781,Bolivar,"Cleveland, MS"
89821,Eureka,"Elko, NV"
89820,Eureka,"Elko, NV"
89316,Eureka,"Elko, NV"
89822,Eureka,"Elko, NV"
03051,Hillsborough,"Manchester-Nashua, NH"
03440,Hillsborough,"Manchester-Nashua, NH"
03047,Hillsborough,"Manchester-Nashua, NH"
03102,Hillsborough,"Manchester-Nashua, NH"
03109,Hillsborough,"Manchester-Nashua, NH"
03086,Hillsborough,"Manchester-Nashua, NH"
03082,Hillsborough,"Manchester-Nashua, NH"
03442,Hillsborough,"Manchester-Nashua, NH"
03244,Hillsborough,"Manchester-Nashua, NH"
03055,Hillsborough,"Manchester-Nashua, NH"
03071,Hillsborough,"Manchester-Nashua, NH"
03110,Hillsborough,"Manchester-Nashua, NH"
03052,Hillsborough,"Manchester-Nashua, NH"
03458,Hillsborough,"Manchester-Nashua, NH"
03043,Hillsborough,"Manchester-Nashua, NH"
03104,Hillsborough,"Manchester-Nashua, NH"
03084,Hillsborough,"Manchester-Nashua, NH"
03101,Hillsborough,"Manchester-Nashua, NH"
03070,Hillsborough,"Manchester-Nashua, NH"
03033,Hillsborough,"Manchester-Nashua, NH"
03057,Hillsborough,"Manchester-Nashua, NH"
03062,Hillsborough,"Manchester-Nashua, NH"
03060,Hillsborough,"Manchester-Nashua, NH"
03045,Hillsborough,"Manchester-Nashua, NH"
03064,Hillsborough,"Manchester-Nashua, NH"
03048,Hillsborough,"Manchester-Nashua, NH"
03449,Hillsborough,"Manchester-Nashua, NH"
03076,Hillsborough,"Manchester-Nashua, NH"
03054,Hillsborough,"Manchester-Nashua, NH"
03031,Hillsborough,"Manchester-Nashua, NH"
03049,Hillsborough,"Manchester-Nashua, NH"
03063,Hillsborough,"Manchester-Nashua, NH"
03281,Hillsborough,"Manchester-Nashua, NH"
03103,Hillsborough,"Manchester-Nashua, NH"
08314,Cumberland,"Vineland, NJ"
08361,Cumberland,"Vineland, NJ"
08348,Cumberland,"Vineland, NJ"
08327,Cumberland,"Vineland, NJ"
08316,Cumberland,"Vineland, NJ"
08332,Cumberland,"Vineland, NJ"
08320,Cumberland,"Vineland, NJ"
08329,Cumberland,"Vineland, NJ"
08318,Cumberland,"Vineland, NJ"
08352,Cumberland,"Vineland, NJ"
08270,Cumberland,"Vineland, NJ"
08345,Cumberland,"Vineland, NJ"
08323,Cumberland,"Vineland, NJ"
08349,Cumberland,"Vineland, NJ"
08324,Cumberland,"Vineland, NJ"
08311,Cumberland,"Vineland, NJ"
08353,Cumberland,"Vineland, NJ"
08340,Cumberland,"Vineland, NJ"
08344,Cumberland,"Vineland, NJ"
08360,Cumberland,"Vineland, NJ"
08321,Cumberland,"Vineland, NJ"
08302,Cumberland,"Vineland, NJ"
13160,Cayuga,"Auburn, NY"
13118,Cayuga,"Auburn, NY"
13074,Cayuga,"Auburn, NY"
13077,Cayuga,"Auburn, NY"
13140,Cayuga,"Auburn, NY"
13026,Cayuga,"Auburn, NY"
13156,Cayuga,"Auburn, NY"
13113,Cayuga,"Auburn, NY"
13073,Cayuga,"Auburn, NY"
13147,Cayuga,"Auburn, NY"
13033,Cayuga,"Auburn, NY"
13027,Cayuga,"Auburn, NY"
13021,Cayuga,"Auburn, NY"
13045,Cayuga,"Auburn, NY"
13143,Cayuga,"Auburn, NY"
13034,Cayuga,"Auburn, NY"
13111,Cayuga,"Auburn, NY"
13081,Cayuga,"Auburn, NY"
13071,Cayuga,"Auburn, NY"
13080,Cayuga,"Auburn, NY"
13092,Cayuga,"Auburn, NY"
13126,Cayuga,"Auburn, NY"
13117,Cayuga,"Auburn, NY"
13152,Cayuga,"Auburn, NY"
13024,Cayuga,"Auburn, NY"
13166,Cayuga,"Auburn, NY"
45895,Auglaize,"Wapakoneta, OH"
45819,Auglaize,"Wapakoneta, OH"
45850,Auglaize,"Wapakoneta, OH"
45334,Auglaize,"Wapakoneta, OH"
45888,Auglaize,"Wapakoneta, OH"
43331,Auglaize,"Wapakoneta, OH"
45845,Auglaize,"Wapakoneta, OH"
45884,Auglaize,"Wapakoneta, OH"
45306,Auglaize,"Wapakoneta, OH"
45887,Auglaize,"Wapakoneta, OH"
45806,Auglaize,"Wapakoneta, OH"
45865,Auglaize,"Wapakoneta, OH"
45871,Auglaize,"Wapakoneta, OH"
45896,Auglaize,"Wapakoneta, OH"
45862,Auglaize,"Wapakoneta, OH"
45885,Auglaize,"Wapakoneta, OH"
45870,Auglaize,"Wapakoneta, OH"
45869,Auglaize,"Wapakoneta, OH"
97406,Coos,"Coos Bay-North Bend, OR"
97414,Coos,"Coos Bay-North Bend, OR"
97420,Coos,"Coos Bay-North Bend, OR"
97458,Coos,"Coos Bay-North Bend, OR"
97423,Coos,"Coos Bay-North Bend, OR"
97450,Coos,"Coos Bay-North Bend, OR"
97411,Coos,"Coos Bay-North Bend, OR"
97449,Coos,"Coos Bay-North Bend, OR"
97466,Coos,"Coos Bay-North Bend, OR"
97459,Coos,"Coos Bay-North Bend, OR"
18056,Berks,"Reading, PA"
19508,Berks,"Reading, PA"
18092,Berks,"Reading, PA"
19605,Berks,"Reading, PA"
19601,Berks,"Reading, PA"
19604,Berks,"Reading, PA"
19520,Berks,"Reading, PA"
17026,Berks,"Reading, PA"
18031,Berks,"Reading, PA"
18011,Berks,"Reading, PA"
18062,Berks,"Reading, PA"
18041,Berks,"Reading, PA"
19506,Berks,"Reading, PA"
19609,Berks,"Reading, PA"
19526,Berks,"Reading, PA"
19540,Berks,"Reading, PA"
19533,Berks,"Reading, PA"
19501,Berks,"Reading, PA"
19602,Berks,"Reading, PA"
19507,Berks,"Reading, PA"
19606,Berks,"Reading, PA"
19530,Berks,"Reading, PA"
17067,Berks,"Reading, PA"
19551,Berks,"Reading, PA"
19559,Berks,"Reading, PA"
17569,Berks,"Reading, PA"
19536,Berks,"Reading, PA"
19547,Berks,"Reading, PA"
19505,Berks,"Reading, PA"
19554,Berks,"Reading, PA"
19516,Berks,"Reading, PA"
19538,Berks,"Reading, PA"
19503,Berks,"Reading, PA"
19518,Berks,"Reading, PA"
19611,Berks,"Reading, PA"
19607,Berks,"Reading, PA"
19529,Berks,"Reading, PA"
19610,Berks,"Reading, PA"
19539,Berks,"Reading, PA"
19541,Berks,"Reading, PA"
19544,Berks,"Reading, PA"
19564,Berks,"Reading, PA"
19511,Berks,"Reading, PA"
19534,Berks,"Reading, PA"
19562,Berks,"Reading, PA"
19565,Berks,"Reading, PA"
19522,Berks,"Reading, PA"
19560,Berks,"Reading, PA"
19535,Berks,"Reading, PA"
19543,Berks,"Reading, PA"
19555,Berks,"Reading, PA"
18070,Berks,"Reading, PA"
19510,Berks,"Reading, PA"
19525,Berks,"Reading, PA"
19464,Berks,"Reading, PA"
17555,Berks,"Reading, PA"
19512,Berks,"Reading, PA"
19523,Berks,"Reading, PA"
19504,Berks,"Reading, PA"
19545,Berks,"Reading, PA"
17087,Berks,"Reading, PA"
19567,Berks,"Reading, PA"
19550,Berks,"Reading, PA"
19608,Berks,"Reading, PA"
57220,Brookings,"Brookings, SD"
57212,Brookings,"Brookings, SD"
57276,Brookings,"Brookings, SD"
57071,Brookings,"Brookings, SD"
57234,Brookings,"Brookings, SD"
57006,Brookings,"Brookings, SD"
57007,Brookings,"Brookings, SD"
57026,Brookings,"Brookings, SD"
56136,Brookings,"Brookings, SD"
57061,Brookings,"Brookings, SD"
57213,Brookings,"Brookings, SD"
57002,Brookings,"Brookings, SD"
57268,Brookings,"Brookings, SD"
37307,Bradley,"Cleveland, TN"
37336,Bradley,"Cleveland, TN"
37310,Bradley,"Cleveland, TN"
37312,Bradley,"Cleveland, TN"
37323,Bradley,"Cleveland, TN"
37311,Bradley,"Cleveland, TN"
37362,Bradley,"Cleveland, TN"
37353,Bradley,"Cleveland, TN"
79118,Armstrong,"Amarillo, TX"
79094,Armstrong,"Amarillo, TX"
79039,Armstrong,"Amarillo, TX"
79042,Armstrong,"Amarillo, TX"
79226,Armstrong,"Amarillo, TX"
79019,Armstrong,"Amarillo, TX"
84014,Davis,"Ogden, UT"
84025,Davis,"Ogden, UT"
84405,Davis,"Ogden, UT"
84050,Davis,"Ogden, UT"
84087,Davis,"Ogden, UT"
84315,Davis,"Ogden, UT"
84010,Davis,"Ogden, UT"
84015,Davis,"Ogden, UT"
84040,Davis,"Ogden, UT"
84075,Davis,"Ogden, UT"
84056,Davis,"Ogden, UT"
84108,Davis,"Ogden, UT"
84054,Davis,"Ogden, UT"
84037,Davis,"Ogden, UT"
84041,Davis,"Ogden, UT"
05478,Franklin,"Burlington-South Burlington, VT"
05481,Franklin,"Burlington-South Burlington, VT"
05483,Franklin,"Burlington-South Burlington, VT"
05459,Franklin,"Burlington-South Burlington, VT"
05471,Franklin,"Burlington-South Burlington, VT"
05448,Franklin,"Burlington-South Burlington, VT"
05447,Franklin,"Burlington-South Burlington, VT"
05492,Franklin,"Burlington-South Burlington, VT"
05441,Franklin,"Burlington-South Burlington, VT"
05457,Franklin,"Burlington-South Burlington, VT"
05494,Franklin,"Burlington-South Burlington, VT"
05450,Franklin,"Burlington-South Burlington, VT"
05485,Franklin,"Burlington-South Burlington, VT"
05455,Franklin,"Burlington-South Burlington, VT"
05464,Franklin,"Burlington-South Burlington, VT"
05454,Franklin,"Burlington-South Burlington, VT"
05488,Franklin,"Burlington-South Burlington, VT"
05444,Franklin,"Burlington-South Burlington, VT"
05468,Franklin,"Burlington-South Burlington, VT"
05476,Franklin,"Burlington-South Burlington, VT"
24593,Appomattox,"Lynchburg, VA"
24553,Appomattox,"Lynchburg, VA"
24504,Appomattox,"Lynchburg, VA"
24522,Appomattox,"Lynchburg, VA"
23963,Appomattox,"Lynchburg, VA"
23958,Appomattox,"Lynchburg, VA"
23960,Appomattox,"Lynchburg, VA"
24538,Appomattox,"Lynchburg, VA"
98607,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98664,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98661,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98682,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98674,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98663,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98642,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98684,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98685,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98665,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98671,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98662,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98675,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98683,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98686,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98606,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98604,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98660,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98629,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
98601,Clark,"Portland-Vancouver-Hillsboro, OR-WA"
25705,Cabell,"Huntington-Ashland, WV-KY-OH"
25520,Cabell,"Huntington-Ashland, WV-KY-OH"
25702,Cabell,"Huntington-Ashland, WV-KY-OH"
25510,Cabell,"Huntington-Ashland, WV-KY-OH"
25545,Cabell,"Huntington-Ashland, WV-KY-OH"
25537,Cabell,"Huntington-Ashland, WV-KY-OH"
25755,Cabell,"Huntington-Ashland, WV-KY-OH"
25703,Cabell,"Huntington-Ashland, WV-KY-OH"
25704,Cabell,"Huntington-Ashland, WV-KY-OH"
25541,Cabell,"Huntington-Ashland, WV-KY-OH"
25701,Cabell,"Huntington-Ashland, WV-KY-OH"
